disease,cluster,cluster_size,disease_gene_count,disease_genes,odds_ratio,odds_ratio_ci_lower,odds_ratio_ci_upper,p_value,enrichment_fold,p_adj_fdr
asthma,98,122,4,"['COG6', 'DEF6', 'ACO2', 'PHF19']",0.5796610169491525,0.20925500357270402,1.605729319890708,0.9061324082894247,0.6107429368678061,0.9638803147425248
asthma,152,81,2,"['PRELID1', 'LBH']",0.434232250963126,0.10506289277691587,1.7947121271148991,0.9401038637419286,0.4599422117152613,0.9638803147425248
asthma,10,110,3,"['TARS2', 'MRPL10', 'POLG2']",0.4775598233542159,0.14871246644277028,1.5335861904346573,0.9442559200212095,0.508027079303675,0.9638803147425248
asthma,30,52,1,['MED1'],0.3386042589078642,0.04627954776839634,2.4773976773567083,0.945693893709647,0.35822422258592473,0.9638803147425248
asthma,57,146,3,"['TARS2', 'NDUFS2', 'POLG2']",0.3490355798048106,0.1091097032633162,1.1165444715368353,0.9888616391740663,0.38276012824249483,0.9888616391740663
Hashimoto's thyroiditis,103,10,2,"['FOXO1', 'PTEN']",13.3515625,2.726842216825954,65.37386728554684,0.014942113598170693,10.3,0.2637960558256811
Hashimoto's thyroiditis,197,12,2,"['LMAN1', 'HRAS']",10.66875,2.246452093237278,50.66755124898974,0.02138886939127144,8.583333333333334,0.2637960558256811
Hashimoto's thyroiditis,33,12,2,"['CD247', 'ZAP70']",10.66875,2.246452093237278,50.66755124898974,0.02138886939127144,8.583333333333334,0.2637960558256811
Hashimoto's thyroiditis,92,42,3,"['ARID2', 'RASGRP1', 'NEMP2']",4.163771712158809,1.2208360247471894,14.2009201232115,0.045849335968023354,3.678571428571429,0.3426961538710103
Hashimoto's thyroiditis,143,19,2,"['BCL6', 'DET1']",6.25,1.3857379593951613,28.18895140683725,0.05092086437382313,5.421052631578948,0.3426961538710103
Hashimoto's thyroiditis,77,46,3,"['RASGRP1', 'JUND', 'NEMP2']",3.7674418604651163,1.1087669180806436,12.80126412551616,0.05753151407200916,3.358695652173913,0.3426961538710103
Hashimoto's thyroiditis,115,5,1,['RAD51B'],12.977272727272727,1.4119118251717402,119.27770873193988,0.0934921984071958,10.3,0.3426961538710103
Hashimoto's thyroiditis,216,5,1,['GPS2'],12.977272727272727,1.4119118251717402,119.27770873193988,0.0934921984071958,10.3,0.3426961538710103
Hashimoto's thyroiditis,162,132,5,"['PRKCQ', 'PTPRC', 'MAF', 'FOXO1', 'GPS2']",2.1585663860982893,0.8214289106350727,5.672321466736656,0.10741598997665734,1.950757575757576,0.3426961538710103
Hashimoto's thyroiditis,221,6,1,['PTPRC'],10.375757575757575,1.1793260811058321,91.28632614479562,0.11114469855276012,8.583333333333334,0.3426961538710103
Hashimoto's thyroiditis,161,6,1,['CEPT1'],10.375757575757575,1.1793260811058321,91.28632614479562,0.11114469855276012,8.583333333333334,0.3426961538710103
Hashimoto's thyroiditis,88,6,1,['INSR'],10.375757575757575,1.1793260811058321,91.28632614479562,0.11114469855276012,8.583333333333334,0.3426961538710103
Hashimoto's thyroiditis,0,8,1,['ARID5B'],7.402597402597403,0.8854817070132611,61.885466261948615,0.14545433560916218,6.437500000000001,0.41398541673376926
Hashimoto's thyroiditis,63,9,1,['ZFYVE26'],6.473484848484849,0.7870013481879744,53.247692878861116,0.16212361420313154,5.722222222222222,0.4284695518225619
Hashimoto's thyroiditis,168,10,1,['RAD51B'],5.750841750841751,0.7080817976789514,46.706723646382656,0.17847711427034935,5.15,0.43952196579115443
Hashimoto's thyroiditis,131,11,1,['RASGRP1'],5.172727272727273,0.6434391679256362,41.584517654214224,0.19452063989631616,4.6818181818181825,0.43952196579115443
Hashimoto's thyroiditis,121,12,1,['ARID5B'],4.699724517906336,0.5895299798522439,37.466136242546646,0.2102598917604111,4.291666666666667,0.43952196579115443
Hashimoto's thyroiditis,219,13,1,['TBCA'],4.305555555555555,0.5438910981991616,34.08367723493638,0.225700468919782,3.961538461538462,0.43952196579115443
Hashimoto's thyroiditis,182,13,1,['GPS2'],4.305555555555555,0.5438910981991616,34.08367723493638,0.225700468919782,3.961538461538462,0.43952196579115443
Hashimoto's thyroiditis,135,15,1,['TNS1'],3.686147186147186,0.47083428461571153,28.858733363121384,0.2557074977372409,3.4333333333333336,0.47305887081389564
Hashimoto's thyroiditis,95,53,2,"['NPAS2', 'PRXL2B']",2.0416666666666665,0.4762873559817132,8.75186528768112,0.2750771781352924,1.9433962264150944,0.4786194743051788
Hashimoto's thyroiditis,199,17,1,['PTPN2'],3.221590909090909,0.4149466798632997,25.012003925314787,0.2845845522895658,3.0294117647058827,0.4786194743051788
Hashimoto's thyroiditis,76,18,1,['PTPRC'],3.0303030303030303,0.3916566482207553,23.445884289669774,0.298612306166241,2.861111111111111,0.4803763186152573
Hashimoto's thyroiditis,211,20,1,['TBX21'],2.708133971291866,0.35206060930080096,20.831610844026244,0.3258713944646048,2.575,0.5023850664662657
Hashimoto's thyroiditis,178,26,1,['NKX2-3'],2.050909090909091,0.269819123970462,15.589065879681764,0.40162169348784577,1.980769230769231,0.5715385638096266
Hashimoto's thyroiditis,158,26,1,['CD247'],2.050909090909091,0.269819123970462,15.589065879681764,0.40162169348784577,1.980769230769231,0.5715385638096266
Hashimoto's thyroiditis,114,28,1,['INSR'],1.8967452300785634,0.2502387030441172,14.376842686846556,0.4249841821959819,1.8392857142857144,0.5823857311574566
Hashimoto's thyroiditis,152,81,2,"['ARID2', 'RTKN2']",1.2958860759493671,0.3050990042392851,5.50418289966748,0.47239672811108957,1.271604938271605,0.6242385335753683
Hashimoto's thyroiditis,110,137,3,"['INSR', 'CEP57', 'COX5B']",1.1432354357246028,0.3449752443250096,3.7886407300144636,0.504706229269294,1.1277372262773724,0.6439355338953061
Hashimoto's thyroiditis,118,42,1,['TRIB2'],1.238728750923873,0.16540313572130091,9.27702435430799,0.5654529369657363,1.2261904761904763,0.6926445136174175
Hashimoto's thyroiditis,207,45,1,['IL7R'],1.1522038567493114,0.15409397477484735,8.615351310443883,0.5908904902269833,1.1444444444444446,0.6926445136174175
Hashimoto's thyroiditis,232,46,1,['RAD51B'],1.125925925925926,0.15065218725306218,8.414807735533797,0.5990439036691179,1.1195652173913044,0.6926445136174175
Hashimoto's thyroiditis,196,51,1,['TBCA'],1.0103030303030303,0.13546860323411966,7.534677325014339,0.6375023179634991,1.0098039215686274,0.714775326201499
Hashimoto's thyroiditis,78,67,1,['DET1'],0.7580348943985308,0.10211488747144133,5.627160890585086,0.738005036763499,0.7686567164179104,0.8031231282426313
Hashimoto's thyroiditis,41,78,1,['DET1'],0.6454151908697363,0.0871241477579751,4.781232061662116,0.7908008787220774,0.6602564102564102,0.835989500363339
Hashimoto's thyroiditis,93,84,1,['MRPL39'],0.5965680905439942,0.08060270423758001,4.415403800923298,0.8150829413338466,0.6130952380952381,0.8377241341486756
Hashimoto's thyroiditis,57,146,1,['MRPL39'],0.3285266457680251,0.04460666081426516,2.419588353160783,0.9496970225128193,0.3527397260273973,0.9496970225128193
Crohn's disease,221,6,2,"['PTPRC', 'TNFRSF1A']",15.080357142857142,2.7053541903852807,84.06188452674846,0.014849742124857544,10.063218390804597,0.49857509882728895
Crohn's disease,81,7,2,"['CARMIL2', 'CD28']",12.057142857142857,2.2895006457681983,63.49624497649934,0.020350004033766893,8.625615763546797,0.49857509882728895
Crohn's disease,92,42,4,"['SMAD3', 'IL12RB2', 'RASGRP1', 'CD244']",3.2261208576998053,1.1117518155339792,9.361671951474879,0.047554792437328,2.875205254515599,0.5322851420277864
Crohn's disease,114,28,3,"['DAP', 'VWF', 'IL21']",3.6392727272727274,1.0665725454953847,12.417632573993895,0.06285873962354942,3.234605911330049,0.5322851420277864
Crohn's disease,77,46,4,"['SMAD3', 'IL12RB2', 'JUND', 'RASGRP1']",2.9118165784832453,1.0079911784176219,8.411458322522208,0.06291086355797386,2.625187406296851,0.5322851420277864
Crohn's disease,78,67,5,"['COG6', 'MTMR3', 'MMP9', 'CISD1', 'ATP2A2']",2.4817407181984175,0.9584694782563857,6.4259083174649465,0.06747816536438168,2.2529593412249094,0.5322851420277864
Crohn's disease,190,14,2,"['ARPC2', 'ATP2A2']",5.002976190476191,1.0936999386472577,22.885409313846836,0.07604073457539806,4.312807881773399,0.5322851420277864
Crohn's disease,193,35,3,"['PTK6', 'FAM118A', 'IRF8']",2.83125,0.8412653941931334,9.528475339447674,0.10691742824697102,2.5876847290640392,0.6548692480126975
Crohn's disease,31,37,3,"['UBE2L3', 'SGF29', 'RNFT1']",2.6614973262032087,0.7931319429288833,8.93113444810781,0.12126527376528914,2.4478098788443616,0.6602220460554631
Crohn's disease,226,20,2,"['PLEKHH2', 'WIPI2']",3.3234126984126986,0.7527884549459191,14.672212215003029,0.1401278292125886,3.018965517241379,0.670171950825874
Crohn's disease,82,5,1,['DAP'],7.407894736842105,0.8149407042917757,67.33852431610195,0.15517075135068828,6.037931034482758,0.670171950825874
Crohn's disease,88,6,1,['IL21'],5.922807017543859,0.6808412974339143,51.5239646879261,0.18323495319585437,5.031609195402298,0.670171950825874
Crohn's disease,98,122,6,"['COG6', 'RAVER1', 'ALAS1', 'CISD1', 'ARPC2', 'ATP2A2']",1.568633952254642,0.6599143565336014,3.7286845661172237,0.21287305176255525,1.4847371396269078,0.670171950825874
Crohn's disease,229,8,1,['TNFAIP3'],4.225563909774436,0.5113319720158497,34.91937006245867,0.2366426615841497,3.7737068965517238,0.670171950825874
Crohn's disease,30,52,3,"['UBE2L3', 'SGF29', 'RNFT1']",1.8300556586270873,0.5532491768703387,6.05351775237784,0.24614578210217222,1.7417108753315649,0.670171950825874
Crohn's disease,206,9,1,['DLD'],3.6951754385964914,0.4545001941600081,30.04249876557749,0.2620441105962664,3.354406130268199,0.670171950825874
Crohn's disease,162,132,6,"['COG6', 'CARMIL2', 'IKZF1', 'CD28', 'PTPRC', 'FOXO1']",1.434981684981685,0.6046000287307955,3.405842438604554,0.2690410468262229,1.372257053291536,0.670171950825874
Crohn's disease,103,10,1,['FOXO1'],3.2826510721247564,0.40894910277231417,26.34997359884496,0.2866143985327856,3.018965517241379,0.670171950825874
Crohn's disease,168,10,1,['DLD'],3.2826510721247564,0.40894910277231417,26.34997359884496,0.2866143985327856,3.018965517241379,0.670171950825874
Crohn's disease,217,11,1,['IFNLR1'],2.9526315789473685,0.37163344434016926,23.458688591593244,0.31038026004059627,2.744514106583072,0.670171950825874
Crohn's disease,129,11,1,['RFT1'],2.9526315789473685,0.37163344434016926,23.458688591593244,0.31038026004059627,2.744514106583072,0.670171950825874
Crohn's disease,131,11,1,['RASGRP1'],2.9526315789473685,0.37163344434016926,23.458688591593244,0.31038026004059627,2.744514106583072,0.670171950825874
Crohn's disease,197,12,1,['THAP12'],2.682615629984051,0.3405103912680603,21.134234968381563,0.33336758470590966,2.515804597701149,0.670171950825874
Crohn's disease,33,12,1,['ZAP70'],2.682615629984051,0.3405103912680603,21.134234968381563,0.33336758470590966,2.515804597701149,0.670171950825874
Crohn's disease,219,13,1,['ADO'],2.4576023391812867,0.3141595925491475,19.225289950694275,0.35560144329536175,2.3222811671087533,0.670171950825874
Crohn's disease,84,13,1,['NFKB1'],2.4576023391812867,0.3141595925491475,19.225289950694275,0.35560144329536175,2.3222811671087533,0.670171950825874
Crohn's disease,218,15,1,['RPS6KB1'],2.1040100250626566,0.2719738130588531,16.27678097304986,0.39790510308439336,2.012643678160919,0.6986971950440615
Crohn's disease,108,17,1,['PPIF'],1.8388157894736843,0.23969845926914254,14.106237970520873,0.43747637668166256,1.7758620689655171,0.6986971950440615
Crohn's disease,199,17,1,['PTPN2'],1.8388157894736843,0.23969845926914254,14.106237970520873,0.43747637668166256,1.7758620689655171,0.6986971950440615
Crohn's disease,207,45,2,"['FEN1', 'IL7R']",1.3704318936877076,0.32385327948814147,5.799180351685296,0.44382227486189585,1.3417624521072797,0.6986971950440615
Crohn's disease,76,18,1,['PTPRC'],1.7296181630546956,0.22624740947840583,13.222599970826323,0.45629204574306054,1.6772030651340994,0.6986971950440615
Crohn's disease,134,18,1,['PDK1'],1.7296181630546956,0.22624740947840583,13.222599970826323,0.45629204574306054,1.6772030651340994,0.6986971950440615
Crohn's disease,143,19,1,['RELT'],1.6325536062378168,0.21421109361142837,12.442078663184173,0.47448884975165934,1.5889292196007256,0.7045440496312517
Crohn's disease,213,22,1,['ADO'],1.3968253968253967,0.18466393952136206,10.565794243714379,0.5255630073794666,1.372257053291536,0.7574290400468784
Crohn's disease,225,25,1,['STAT3'],1.220029239766082,0.16220610113338557,9.176420217758649,0.5717506296929784,1.2075862068965517,0.7762413088545069
Crohn's disease,178,26,1,['NKX2-3'],1.1705263157894736,0.1558717071189915,8.790125426096271,0.5861413964819746,1.1611405835543767,0.7762413088545069
Crohn's disease,158,26,1,['RAVER1'],1.1705263157894736,0.1558717071189915,8.790125426096271,0.5861413964819746,1.1611405835543767,0.7762413088545069
Crohn's disease,35,28,1,['CARD6'],1.082521117608837,0.14456027795777043,8.106320675527558,0.6135118132487517,1.0782019704433496,0.7911073381365483
Crohn's disease,67,32,1,['VWF'],0.9405772495755518,0.12617949601220377,7.011325852288594,0.6630237362990614,0.9434267241379309,0.81120047278021
Crohn's disease,228,32,1,['SRPK1'],0.9405772495755518,0.12617949601220377,7.011325852288594,0.6630237362990614,0.9434267241379309,0.81120047278021
Crohn's disease,110,137,4,"['IL23R', 'CARD6', 'AHR', 'SP140L']",0.8688387635756056,0.30988250320926347,2.4360226514041567,0.6787595792650737,0.8814497860558771,0.81120047278021
Crohn's disease,41,78,2,"['MMP9', 'MTMR3']",0.7598684210526315,0.1820072601149209,3.1724010182255595,0.7415711422261552,0.7740937223695843,0.8651663325971811
Crohn's disease,118,42,1,['KDELR2'],0.7068891741548995,0.09554710987425777,5.229800306832959,0.7611427741080352,0.7188013136288998,0.8673487425882263
Crohn's disease,232,46,1,['GMEB2'],0.642495126705653,0.08702411728578216,4.743512496483036,0.7919801458569765,0.6562968515742128,0.8819778897043602
Crohn's disease,95,53,1,['FADS1'],0.5536437246963563,0.0752052618069054,4.075796912756838,0.836807408527307,0.569616135328562,0.9111902892852898
Crohn's disease,152,81,1,['PARK7'],0.3537280701754386,0.048361537065665136,2.5872533261328665,0.9388191151493238,0.3727117922520221,0.9851902285377361
Crohn's disease,93,84,1,['TUFM'],0.3403086028323822,0.046547080442530406,2.488017380697237,0.9449783824749713,0.3594006568144499,0.9851902285377361
Crohn's disease,10,110,1,['TUFM'],0.2549492998551424,0.03496833721008899,1.8588000083079126,0.978243917026037,0.2744514106583072,0.9941280196614871
Crohn's disease,57,146,1,['MRM2'],0.18729582577132486,0.025745424600987138,1.3625615772527382,0.9941280196614871,0.20677846008502596,0.9941280196614871
ulcerative colitis,81,7,2,"['CD28', 'BCL10']",10.851612903225806,2.0647042198732066,57.03359419136963,0.024533395061153224,7.816964285714286,0.6373049043533882
ulcerative colitis,31,37,4,"['TSPYL5', 'UBE2L3', 'CD274', 'RNFT1']",3.3414141414141416,1.1470653964249673,9.733576219141701,0.04338741341606226,2.95777027027027,0.6373049043533882
ulcerative colitis,92,42,4,"['SMAD3', 'IL12RB2', 'RASGRP1', 'NDRG1']",2.8929824561403508,1.0002846793472615,8.366965589233352,0.0642470791960118,2.605654761904762,0.6373049043533882
ulcerative colitis,77,46,4,"['SMAD3', 'IL12RB2', 'RASGRP1', 'C8orf33']",2.611111111111111,0.9069323062693767,7.517541482906281,0.08412670569088262,2.3790760869565215,0.6373049043533882
ulcerative colitis,194,15,2,"['DOCK2', 'CTNNB1']",4.153846153846154,0.9174851410512385,18.806231401254806,0.10175381164127885,3.6479166666666667,0.6373049043533882
ulcerative colitis,30,52,4,"['TSPYL5', 'UBE2L3', 'CD274', 'RNFT1']",2.276388888888889,0.7949650734375137,6.518457912936353,0.11891147368832343,2.104567307692308,0.6373049043533882
ulcerative colitis,108,17,2,"['PPIF', 'CD2BP2']",3.595698924731183,0.8046773383578048,16.06737277291634,0.12586353288752997,3.21875,0.6373049043533882
ulcerative colitis,82,5,1,['DAP'],6.678571428571429,0.7357761026141465,60.62077331413599,0.17005287719457363,5.471875,0.6373049043533882
ulcerative colitis,213,22,2,"['PPP2R5C', 'ADO']",2.6887096774193546,0.6148026069104456,11.758505328689205,0.19076698930220196,2.487215909090909,0.6373049043533882
ulcerative colitis,221,6,1,['TNFRSF1A'],5.339682539682539,0.6147201748764086,46.382420473385366,0.20047476485754454,4.559895833333333,0.6373049043533882
ulcerative colitis,88,6,1,['IL21'],5.339682539682539,0.6147201748764086,46.382420473385366,0.20047476485754454,4.559895833333333,0.6373049043533882
ulcerative colitis,78,67,4,"['MTMR3', 'ULK4', 'CISD1', 'MYT1L']",1.7185185185185186,0.6056218387335561,4.876485142389974,0.22683086143405795,1.6333955223880596,0.6373049043533882
ulcerative colitis,192,7,1,['SCAP'],4.447089947089947,0.5274606290389958,37.49400032669805,0.22979832649027637,3.908482142857143,0.6373049043533882
ulcerative colitis,91,8,1,['B3GAT2'],3.8095238095238093,0.4616877455130003,31.43352145767567,0.2580626080869634,3.419921875,0.6373049043533882
ulcerative colitis,229,8,1,['TNFAIP3'],3.8095238095238093,0.4616877455130003,31.43352145767567,0.2580626080869634,3.419921875,0.6373049043533882
ulcerative colitis,114,28,2,"['DAP', 'IL21']",2.0607940446650126,0.47838993922312223,8.87742769303104,0.27292744578633715,1.9542410714285714,0.6373049043533882
ulcerative colitis,206,9,1,['DLD'],3.3313492063492065,0.4103776347412087,27.043110040930987,0.2853052891440113,3.0399305555555554,0.6373049043533882
ulcerative colitis,95,53,3,"['PRXL2B', 'FADS1', 'MYRFL']",1.6101639344262295,0.4884933962713674,5.30739599658109,0.3055295669986473,1.5486438679245282,0.6373049043533882
ulcerative colitis,168,10,1,['DLD'],2.9594356261022927,0.3692512931725259,23.718966966356255,0.31156272972655047,2.7359375,0.6373049043533882
ulcerative colitis,103,10,1,['FOXO1'],2.9594356261022927,0.3692512931725259,23.718966966356255,0.31156272972655047,2.7359375,0.6373049043533882
ulcerative colitis,217,11,1,['IFNLR1'],2.6619047619047618,0.33555981639493526,21.116166523084893,0.33687001593993404,2.487215909090909,0.6373049043533882
ulcerative colitis,131,11,1,['RASGRP1'],2.6619047619047618,0.33555981639493526,21.116166523084893,0.33687001593993404,2.487215909090909,0.6373049043533882
ulcerative colitis,33,12,1,['ZAP70'],2.4184704184704184,0.30745910077584043,19.023665750199456,0.3612610038593848,2.2799479166666665,0.6373049043533882
ulcerative colitis,121,12,1,['ING5'],2.4184704184704184,0.30745910077584043,19.023665750199456,0.3612610038593848,2.2799479166666665,0.6373049043533882
ulcerative colitis,193,35,2,"['IRF8', 'FAM118A']",1.616813294232649,0.37938769674493716,6.890274120209236,0.368534483831903,1.563392857142857,0.6373049043533882
ulcerative colitis,219,13,1,['ADO'],2.2156084656084656,0.283666924292876,17.305228253568306,0.38476836196921754,2.104567307692308,0.6373049043533882
ulcerative colitis,84,13,1,['NFKB1'],2.2156084656084656,0.283666924292876,17.305228253568306,0.38476836196921754,2.104567307692308,0.6373049043533882
ulcerative colitis,116,13,1,['CYCS'],2.2156084656084656,0.283666924292876,17.305228253568306,0.38476836196921754,2.104567307692308,0.6373049043533882
ulcerative colitis,110,137,6,"['DOCK2', 'AHR', 'CARD6', 'SP140L', 'IL23R', 'C1orf115']",1.2287444064227429,0.520352797594656,2.901517630527455,0.3850383797135053,1.1982208029197081,0.6373049043533882
ulcerative colitis,218,15,1,['RPS6KB1'],1.8968253968253967,0.2455767799911521,14.651004814752659,0.4292571693413822,1.8239583333333333,0.6646562622060112
ulcerative colitis,135,15,1,['CTSF'],1.8968253968253967,0.2455767799911521,14.651004814752659,0.4292571693413822,1.8239583333333333,0.6646562622060112
ulcerative colitis,199,17,1,['PTPN2'],1.6577380952380953,0.21643445626309418,12.697126140872362,0.47057555761328823,1.609375,0.7058633364199324
ulcerative colitis,232,46,2,"['XRCC2', 'TEDC1']",1.2045454545454546,0.28550836220768744,5.081916833702634,0.5076455970569593,1.1895380434782608,0.714517445623437
ulcerative colitis,143,19,1,['CTH'],1.4717813051146384,0.19342092746885864,11.199099489550857,0.5089461279972278,1.4399671052631577,0.714517445623437
ulcerative colitis,226,20,1,['ING5'],1.3934837092731829,0.1836389004961665,10.573995176203335,0.5270913057155746,1.36796875,0.714517445623437
ulcerative colitis,162,132,5,"['IKZF1', 'CD28', 'FOXO1', 'BCL10', 'DNAAF5']",1.0409715734685707,0.4104448570716265,2.6401154700801377,0.536734791894032,1.0363399621212122,0.714517445623437
ulcerative colitis,41,78,3,"['MAX', 'MTMR3', 'ULK4']",1.0570491803278688,0.3241610262038175,3.4469071828803965,0.5507738643347327,1.052283653846154,0.714517445623437
ulcerative colitis,152,81,3,"['UBE2V2', 'UBN1', 'PARK7']",1.014501891551072,0.31137210260382087,3.3054152229888096,0.5770558248119728,1.0133101851851851,0.7289126208151236
ulcerative colitis,225,25,1,['STAT3'],1.0998677248677249,0.1464628734996981,8.259492547838065,0.6083722437920676,1.094375,0.7292415018618548
ulcerative colitis,158,26,1,['RAVER1'],1.0552380952380953,0.14074314776851307,7.9117701664111895,0.6228937828403343,1.052283653846154,0.7292415018618548
ulcerative colitis,178,26,1,['NKX2-3'],1.0552380952380953,0.14074314776851307,7.9117701664111895,0.6228937828403343,1.052283653846154,0.7292415018618548
ulcerative colitis,35,28,1,['CARD6'],0.975896531452087,0.1305293056943334,7.296246885204714,0.6503648783329432,0.9771205357142857,0.7416128322971699
ulcerative colitis,98,122,4,"['ING5', 'RAVER1', 'BRPF1', 'CISD1']",0.8864406779661017,0.3166913188252039,2.481208131842438,0.664361495599548,0.8970286885245902,0.7416128322971699
ulcerative colitis,10,110,3,"['TUFM', 'CYCS', 'MYCN']",0.7262141872223074,0.22415239154778477,2.3528057946708465,0.7796944670049577,0.7461647727272727,0.8505757821872266
ulcerative colitis,207,45,1,['FEN1'],0.5927128427128427,0.08037110527924315,4.371079789137465,0.8168433032226718,0.6079861111111111,0.8594599652177963
ulcerative colitis,93,84,2,"['TUFM', 'MYCN']",0.6313926042486231,0.15178184030277847,2.6265106544011294,0.8236491333337215,0.6514136904761905,0.8594599652177963
ulcerative colitis,196,51,1,['XRCC2'],0.5196825396825396,0.07065325706019421,3.8224698094357334,0.8544412233754957,0.5364583333333334,0.8726208238728467
ulcerative colitis,57,146,1,['MRPS31'],0.16880131362889983,0.023240709453112005,1.2260332904349778,0.9965847637251108,0.18739297945205477,0.9965847637251108
celiac disease,219,13,2,"['GNPDA2', 'ADO']",17.373737373737374,3.5907171482515237,84.06308207222088,0.008968861652835431,13.469230769230771,0.20628381801521492
celiac disease,88,6,1,['IL21'],18.16842105263158,2.0249107846849737,163.0153417337151,0.06669744560600216,14.591666666666667,0.3041837861361974
celiac disease,75,7,1,['RTRAF'],15.131578947368421,1.736725438378651,131.83700565484713,0.07739432302026002,12.507142857142856,0.3041837861361974
celiac disease,81,7,1,['CD28'],15.131578947368421,1.736725438378651,131.83700565484713,0.07739432302026002,12.507142857142856,0.3041837861361974
celiac disease,92,42,2,"['SMAD3', 'PDIA3']",4.697222222222222,1.0542236880692641,20.929046515115523,0.08127563001365623,4.169047619047619,0.3041837861361974
celiac disease,229,8,1,['TNFAIP3'],12.962406015037594,1.519681412385912,110.56525948743676,0.08797466335259647,10.94375,0.3041837861361974
celiac disease,149,10,1,['FANCE'],10.070175438596491,1.2149018369843716,83.4704749610289,0.10879053495106682,8.755,0.3041837861361974
celiac disease,191,11,1,['PLEKHA5'],9.057894736842105,1.1038864075603356,74.32418453728218,0.11902843805329463,7.95909090909091,0.3041837861361974
celiac disease,131,11,1,['ZNF76'],9.057894736842105,1.1038864075603356,74.32418453728218,0.11902843805329463,7.95909090909091,0.3041837861361974
celiac disease,108,17,1,['PPIF'],5.641447368421052,0.7116590854368143,44.72075051375218,0.17814830573522136,5.15,0.35866805939669805
celiac disease,199,17,1,['PTPN2'],5.641447368421052,0.7116590854368143,44.72075051375218,0.17814830573522136,5.15,0.35866805939669805
celiac disease,162,132,3,"['CD28', 'PRKCQ', 'CAAP1']",2.1915184678522572,0.6339128315311416,7.576362168497239,0.1871311614243642,1.9897727272727275,0.35866805939669805
celiac disease,213,22,1,['ADO'],4.285714285714286,0.5481761652307067,33.5062852122463,0.22451607262519385,3.979545454545455,0.3835847833875278
celiac disease,49,23,1,['RTRAF'],4.088516746411483,0.5240117597499987,31.899988644648307,0.2334863898880604,3.8065217391304347,0.3835847833875278
celiac disease,178,26,1,['NKX2-3'],3.591578947368421,0.4626768918759865,27.88001640383966,0.2598096518322175,3.367307692307693,0.39801342694372505
celiac disease,114,28,1,['IL21'],3.3216374269005846,0.4290928277072288,25.713026374131726,0.27687890569998264,3.126785714285714,0.39801342694372505
celiac disease,31,37,1,['UBE2L3'],2.4780701754385963,0.3229189872694048,19.016632767013803,0.3491686777908371,2.3662162162162166,0.47240468171701494
celiac disease,232,46,1,['FANCE'],1.9719298245614034,0.2583135900069902,15.053436533825185,0.41455825350670844,1.9032608695652173,0.4935678250427331
celiac disease,77,46,1,['SMAD3'],1.9719298245614034,0.2583135900069902,15.053436533825185,0.41455825350670844,1.9032608695652173,0.4935678250427331
celiac disease,196,51,1,['FANCE'],1.7694736842105263,0.23227992257018312,13.479585684671196,0.448137340037942,1.7166666666666668,0.4935678250427331
celiac disease,30,52,1,['UBE2L3'],1.7337461300309598,0.22767432049875452,13.202523836735343,0.45462984191984834,1.6836538461538464,0.4935678250427331
celiac disease,110,137,2,"['IL23R', 'ZBTB9']",1.3135802469135802,0.3015961100115381,5.721204643572927,0.47210835438870125,1.2781021897810219,0.4935678250427331
celiac disease,10,110,1,['MRPL22'],0.7831965234186383,0.10386953717728002,5.905454197298699,0.7288151962220203,0.7959090909090909,0.7288151962220203
